,,,,,,,,,,,,,,,,,,,,,,,,,,
699,Kashif Stanley,P,18,43,67,0.046,0.539,0.984,0.915,0.563,0.497,0.864,0.017,0.146,Pennsylvania,,,Playing Time: Would prefer to go somewhere he can start every season.,,,,,,#N/A,,Kashif Stanley-Pennsylvania-2060
700,Jacob Amos,QB,18,31,57,0.539,0.991,0.410,0.081,0.262,0.186,0.434,0.602,0.182,Indiana,,,Winning: Doesn't want to experience a losing season during his career.,,,,,,#N/A,,Jacob Amos-Indiana-2060
701,Luke Price,DL,18,29,53,0.808,0.266,0.521,0.121,0.339,0.981,0.337,0.193,0.820,Alabama,,,,,,,,,#N/A,,Luke Price-Alabama-2060
702,Christian Marshall,QB,18,31,56,0.174,0.247,0.092,0.889,0.932,0.706,0.107,0.715,0.516,New Hampshire,,,ProPotential: Is a fan of the Titans,,,,,,#N/A,,Christian Marshall-New Hampshire-2060
703,Wyatt Slater,QB,18,31,55,0.341,0.955,0.667,0.493,0.984,0.400,0.327,0.822,0.081,Mississippi,,,"ProPotential: Would like to be drafted in the top four rounds, if possible.",,,,,,#N/A,,Wyatt Slater-Mississippi-2060
704,Terry Harris,DL,18,29,56,0.724,0.299,0.591,0.504,0.818,0.692,0.339,0.584,0.092,Florida,,,,,,,,,#N/A,,Terry Harris-Florida-2060
705,Mo Tillman,DL,18,29,55,0.855,0.592,0.735,0.207,0.258,0.083,0.105,0.083,0.154,Texas,,,,,,,,,#N/A,,Mo Tillman-Texas-2060
706,Anthony Council,DL,18,29,55,0.639,0.708,0.481,0.848,0.338,0.168,0.211,0.849,0.037,Washington,,,,,,,,,#N/A,,Anthony Council-Washington-2060
707,Garland Smith,DL,18,29,54,0.758,0.332,0.534,0.253,0.314,0.506,0.943,0.902,0.676,Indiana,,,Education: Wants to major in English,,,,,,#N/A,,Garland Smith-Indiana-2060
708,Jonathan Jones,DL,18,29,55,0.693,0.161,0.912,0.390,0.846,0.001,0.960,0.481,0.210,Mississippi,,,Education: Wants to study abroad in Costa Rica,,,,,,#N/A,,Jonathan Jones-Mississippi-2060
709,Cory Folmar,DL,18,29,57,0.326,0.378,0.712,0.713,0.870,0.127,0.030,0.063,0.599,Florida,,,,,,,,,#N/A,,Cory Folmar-Florida-2060
710,Ryan Gardner,LB,18,27,47,0.060,0.425,0.311,0.012,0.035,0.516,0.970,0.845,0.494,South Carolina,,,Education: Wants to study abroad in Denmark,,,,,,#N/A,,Ryan Gardner-South Carolina-2060
711,Eric Martin,DL,18,29,54,0.225,0.638,0.975,0.300,0.086,0.363,0.207,0.168,0.385,Alabama,,,Playing Time: Wants an important role on the offense/defense.,,,,,,#N/A,,Eric Martin-Alabama-2060
712,Kirk Poland,DL,18,29,53,0.337,0.511,0.991,0.180,0.347,0.183,0.586,0.038,0.492,Maryland,,,Playing Time: Wants an important role on the offense/defense.,,,,,,#N/A,,Kirk Poland-Maryland-2060
713,Randy Hartmann,DL,18,29,56,0.173,0.021,0.595,0.266,0.925,0.948,0.321,0.899,0.252,Texas,,,,,,,,,#N/A,,Randy Hartmann-Texas-2060
714,Darrell Lacy,K,18,42,65,0.973,0.882,0.347,0.042,0.506,0.826,0.331,0.163,0.043,Oregon,,,Location: Wants to play as many games in his home state as possible.,,,,,,#N/A,,Darrell Lacy-Oregon-2060
715,Patrick Howard,LB,18,27,47,0.177,0.634,0.844,0.648,0.866,0.697,0.268,0.451,0.791,Minnesota,,,,,,,,,#N/A,,Patrick Howard-Minnesota-2060
716,Terrance Alves,DL,18,29,54,0.410,0.870,0.539,0.790,0.488,0.538,0.369,0.464,0.071,West Virginia,,,,,,,,,#N/A,,Terrance Alves-West Virginia-2060
717,Peyton Moore,DL,18,29,55,0.983,0.890,0.555,0.604,0.836,0.225,0.579,0.886,0.741,Georgia,,,"Location: Has family in Georgia, and wants them to see one of his games.",,,,,,#N/A,,Peyton Moore-Georgia-2060
718,Andy Reeves,CB,18,33,56,0.110,0.607,0.809,0.638,0.486,0.660,0.944,0.768,0.877,Florida,,,Education: Wants to major in chemistry,,,,,,#N/A,,Andy Reeves-Florida-2060
719,Brion Purifoy,CB,18,33,56,0.648,0.193,0.734,0.243,0.931,0.867,0.706,0.585,0.527,Maryland,,,ProPotential: Is a fan of the Chiefs,,,,,,#N/A,,Brion Purifoy-Maryland-2060
720,Isaiah Rizzo,TE,18,25,46,0.829,0.307,0.873,0.732,0.377,0.942,0.810,0.087,0.368,Texas,,,Prestige: Has ambitions of winning a national championship game,,,,,,#N/A,,Isaiah Rizzo-Texas-2060
721,Myles Whittingham,TE,18,25,47,0.216,0.605,0.057,0.042,0.584,0.372,0.532,0.093,0.981,Ohio,,,Tradition: Wants to play for a team that has dominated their rivals,,,,,,#N/A,,Myles Whittingham-Ohio-2060
722,Devin Davis,TE,18,25,46,0.569,0.376,0.866,0.931,0.359,0.224,0.540,0.970,0.017,Georgia,,,Campus: Wants to attend a school with a beautiful campus,,,,,,#N/A,,Devin Davis-Georgia-2060
723,Brian Trowell,TE,18,25,44,0.982,0.526,0.011,0.316,0.560,0.654,0.056,0.426,0.477,Texas,,,Location: Wants to play alongside other players from his home state,,,,,,#N/A,,Brian Trowell-Texas-2060
724,Ugo Carlsen,OL,18,28,51,0.815,0.682,0.455,0.413,0.138,0.267,0.174,0.964,0.464,Texas,,,Campus: Would prefer to attend a school with a rainy climate,,,,,,#N/A,,Ugo Carlsen-Texas-2060
725,Harold Gorman,OL,18,28,52,0.339,0.007,0.974,0.810,0.263,0.213,0.801,0.671,0.271,Texas,,,Playing Time: Would prefer to play for a G5 school if it means being of greater significance to the team.,,,,,,#N/A,,Harold Gorman-Texas-2060
726,Matt Henderson,OL,18,28,53,0.779,0.169,0.567,0.742,0.257,0.767,0.856,0.289,0.109,Illinois,,,,,,,,,#N/A,,Matt Henderson-Illinois-2060
727,Austin Jones,LB,18,27,48,0.072,0.815,0.517,0.644,0.156,0.836,0.273,0.239,0.527,Massachusetts,,,,,,,,,#N/A,,Austin Jones-Massachusetts-2060
728,Tre' Fagan,LB,18,27,46,0.321,0.492,0.185,0.069,0.881,0.077,0.316,0.316,0.519,Georgia,UCONN,,,,,,,,#N/A,,Tre' Fagan-Georgia-2060
729,Leonard Hawley,LB,18,27,46,0.701,0.659,0.796,0.460,0.343,0.810,0.422,0.042,0.281,Hawaii,,,,,,,,,#N/A,,Leonard Hawley-Hawaii-2060
730,Isaac Evans,LB,18,27,47,0.212,0.267,0.292,0.382,0.793,0.905,0.036,0.096,0.685,Arizona,,,Prestige: Has ambitions of winning a national championship game,,,,,,#N/A,,Isaac Evans-Arizona-2060
731,Jermaine Matthews,WR,18,31,53,0.919,0.448,0.890,0.822,0.858,0.543,0.511,0.742,0.223,Alabama,,,"Location: Has family in Oklahoma, and wants them to see one of his games.",,,,,,#N/A,,Jermaine Matthews-Alabama-2060
732,Mike Young,WR,18,31,54,0.120,0.031,0.102,0.904,0.440,0.811,0.252,0.843,0.634,American Samoa,,,Coach: Wants to play for the same coach his entire career.,,,,,,#N/A,,Mike Young-American Samoa-2060
733,Nikko Sanders,WR,18,31,56,0.035,0.485,0.130,0.760,0.854,0.882,0.389,0.894,0.727,North Carolina,,,,,,,,,#N/A,,Nikko Sanders-North Carolina-2060
734,Camren Pankey,TE,18,25,44,0.564,0.970,0.313,0.202,0.940,0.726,0.302,0.906,0.694,Texas,,,Winning: Would prefer to play for a team coming off at least 3 consecutive winning seasons.,,,,,,#N/A,,Camren Pankey-Texas-2060
735,Sam Walker,S,18,27,50,0.755,0.024,0.571,0.899,0.389,0.205,0.754,0.700,0.312,Texas,,,,,,,,,#N/A,,Sam Walker-Texas-2060
736,Dan Wilson,OL,18,28,50,0.626,0.582,0.452,0.117,0.806,0.213,0.898,0.200,0.971,Texas,,,Tradition: Wants to hear about your school's past star players,,,,,,#N/A,,Dan Wilson-Texas-2060
737,Kevin Henderson,LB,18,27,49,0.557,0.630,0.167,0.098,0.833,0.100,0.564,0.320,0.762,Hawaii,,,,,,,,,#N/A,,Kevin Henderson-Hawaii-2060
738,Dillon Bush,LB,18,27,48,0.065,0.465,0.340,0.089,0.364,0.762,0.277,0.774,0.818,Ohio,,,,,,,,,#N/A,,Dillon Bush-Ohio-2060
739,Jordan Brown,WR,18,31,55,0.923,0.585,0.691,0.833,0.378,0.036,0.108,0.393,0.277,Alabama,,,Location: Wants to attend a flagship university,,,,,,#N/A,,Jordan Brown-Alabama-2060
740,Caleb Peterson,WR,18,31,56,0.053,0.812,0.607,0.702,0.039,0.880,0.807,0.188,0.143,Nebraska,,,,,,,,,#N/A,,Caleb Peterson-Nebraska-2060
741,Rob Franks,WR,18,31,54,0.708,0.914,0.845,0.196,0.611,0.143,0.945,0.084,0.434,Pennsylvania,,,Education: Wants to go to a private school,,,,,,#N/A,,Rob Franks-Pennsylvania-2060
742,Chris Williams,WR,18,31,56,0.871,0.571,0.991,0.693,0.647,0.073,0.804,0.434,0.998,Florida,,,Tradition: Wants to play on primetime TV,,,,,,#N/A,,Chris Williams-Florida-2060
743,Michael Dunlap,OL,18,28,49,0.196,0.057,0.205,0.022,0.538,0.371,0.779,0.449,0.688,Maryland,,,,,,,,,#N/A,,Michael Dunlap-Maryland-2060
744,Gunnar Romo,OL,18,28,52,0.774,0.591,0.164,0.048,0.073,0.384,0.401,0.487,0.825,Georgia,,,,,,,,,#N/A,,Gunnar Romo-Georgia-2060
745,Dillon Williams,S,18,27,48,0.754,0.308,0.965,0.072,0.715,0.857,0.399,0.979,0.859,California,,,Campus: Would prefer to attend a school with a cold climate,,,,,,#N/A,,Dillon Williams-California-2060
746,Eli Langston,S,18,27,52,0.037,0.213,0.951,0.222,0.227,0.029,0.224,0.476,0.883,Texas,,,Playing Time: Would prefer to play for a less successful team if it means being of greater significance to the team.,,,,,,#N/A,,Eli Langston-Texas-2060
747,Jonathan Sayre,CB,18,33,54,0.261,0.734,0.820,0.846,0.649,0.859,0.083,0.530,0.371,Iowa,,,,,,,,,#N/A,,Jonathan Sayre-Iowa-2060
748,BJ Sankey,CB,18,33,54,0.812,0.003,0.651,0.656,0.204,0.607,0.141,0.085,0.328,Texas,,,,,,,,,#N/A,,BJ Sankey-Texas-2060
749,Kennedy Buchanan,LB,18,27,47,0.596,0.729,0.615,0.589,0.435,0.996,0.670,0.447,0.113,Texas,,,Prestige: Wants to win a conference championship,,,,,,#N/A,,Kennedy Buchanan-Texas-2060
750,Jae Blue,LB,18,27,47,0.370,0.672,0.240,0.299,0.547,0.592,0.128,0.084,0.389,Illinois,,,,,,,,,#N/A,,Jae Blue-Illinois-2060
751,Tyree Hendricks,WR,18,31,56,0.616,0.723,0.517,0.499,0.490,0.451,0.140,0.064,0.153,California,,,,,,,,,#N/A,,Tyree Hendricks-California-2060
752,Stephen Parker,WR,18,31,56,0.256,0.401,0.673,0.493,0.291,0.579,0.335,0.921,0.373,Indiana,,,Campus: Wants to know about the nightlife around the university,,,,,,#N/A,,Stephen Parker-Indiana-2060
753,Tanner Lister,WR,18,31,54,0.350,0.030,0.892,0.557,0.386,0.022,0.682,0.179,0.244,North Carolina,,,,,,,,,#N/A,,Tanner Lister-North Carolina-2060
754,Willie Carter,WR,18,31,54,0.629,0.918,0.392,0.483,0.872,0.272,0.261,0.583,0.374,Wyoming,,,Winning: Wants to win a lot of conference games during his career,,,,,,#N/A,,Willie Carter-Wyoming-2060
755,Brandon Fernandez,OL,18,28,51,0.263,0.693,0.700,0.637,0.512,0.388,0.262,0.814,0.234,Maryland,,,,,,,,,#N/A,,Brandon Fernandez-Maryland-2060
756,Micah Flint,OL,18,28,49,0.996,0.987,0.977,0.837,0.616,0.350,0.769,0.626,0.654,Pennsylvania,North Carolina,,Location: Wants to attend a flagship university,,,,,,#N/A,,Micah Flint-Pennsylvania-2060
757,Grant Wilkerson,OL,18,28,53,0.482,0.537,0.019,0.370,0.727,0.194,0.890,0.189,0.206,New Jersey,,,,,,,,,#N/A,,Grant Wilkerson-New Jersey-2060
758,Doug Mayo,S,18,27,48,0.864,0.550,0.562,0.777,0.445,0.259,0.867,0.339,0.506,Ohio,,,,,,,,,#N/A,,Doug Mayo-Ohio-2060
759,Logan Williams,TE,18,25,45,0.142,0.897,0.315,0.310,0.270,0.873,0.420,0.316,0.998,Maryland,,,,,,,,,#N/A,,Logan Williams-Maryland-2060
760,Jon Brown,TE,18,25,47,0.586,0.531,0.908,0.750,0.142,0.135,0.182,0.672,0.822,Kansas,,,Playing Time: Would prefer to go somewhere he can start every season.,,,,,,#N/A,,Jon Brown-Kansas-2060
761,Larry Coleman,WR,18,31,55,0.542,0.593,0.683,0.347,0.031,0.683,0.712,0.938,0.973,Texas,,,Tradition: Wants to play on primetime TV,,,,,,#N/A,,Larry Coleman-Texas-2060
762,Stephone Griffis,WR,18,31,56,0.407,0.191,0.507,0.627,0.207,0.622,0.023,0.347,0.770,South Dakota,,,,,,,,,#N/A,,Stephone Griffis-South Dakota-2060
763,Peter Beck,WR,18,31,56,0.453,0.453,0.587,0.381,0.375,0.941,0.609,0.375,0.461,Florida,California,,Prestige: Would like to win as many bowl games as possible during his career,,,,,,#N/A,,Peter Beck-Florida-2060
764,Logan Lewis,WR,18,31,53,0.256,0.539,0.933,0.702,0.416,0.286,0.648,0.680,0.460,Florida,,,Playing Time: Would prefer to play for a G5 school if it means being of greater significance to the team.,,,,,,#N/A,,Logan Lewis-Florida-2060
765,Justin Johnson,QB,18,30,54,0.837,0.610,0.604,0.485,0.228,0.803,0.883,0.457,0.551,Michigan,,,,,,,,,#N/A,,Justin Johnson-Michigan-2060
766,Ryan Oliver,K,18,41,62,0.969,0.486,0.190,0.670,0.058,0.889,0.632,0.177,0.687,Kansas,,,Location: Wants to play as close to his home state as possible.,,,,,,#N/A,,Ryan Oliver-Kansas-2060
767,Stanley Foster,OL,18,28,49,0.653,0.042,0.390,0.217,0.996,0.100,0.359,0.640,0.389,Michigan,,,ProPotential: Has dreams of eventually becoming a first-round pick.,,,,,,#N/A,,Stanley Foster-Michigan-2060
768,Dustin Henry,OL,18,28,52,0.021,0.384,0.422,0.234,0.682,0.415,0.316,0.124,0.223,Massachusetts,,,,,,,,,#N/A,,Dustin Henry-Massachusetts-2060
769,Chris Thompson,S,18,27,51,0.692,0.845,0.077,0.122,0.383,0.498,0.913,0.044,0.151,Texas,,,Education: Wants to go to a school with a good library,,,,,,#N/A,,Chris Thompson-Texas-2060
770,Julian Abdul-Jabbar,TE,18,25,46,0.516,0.219,0.240,0.774,0.761,0.755,0.608,0.835,0.259,Georgia,Washington,,,,,,,,#N/A,,Julian Abdul-Jabbar-Georgia-2060
771,Brandon Spencer,TE,18,25,45,0.151,0.734,0.636,0.688,0.752,0.686,0.114,0.971,0.537,New Jersey,,,Campus: Wants to get involved in student organizations,,,,,,#N/A,,Brandon Spencer-New Jersey-2060
772,Roderick Williams,TE,18,25,43,0.624,0.656,0.723,0.962,0.873,0.351,0.580,0.159,0.789,Florida,,,Coach: Wants to know what role his position plays in the coach's scheme.,,,,,,#N/A,,Roderick Williams-Florida-2060
773,Jamar Smith,WR,18,31,55,0.307,0.635,0.555,0.093,0.614,0.141,0.675,0.043,0.275,Missouri,,,,,,,,,#N/A,,Jamar Smith-Missouri-2060
774,Ben Olsen,WR,18,31,53,0.134,0.431,0.849,0.701,0.907,0.144,0.456,0.464,0.840,Iowa,,,"ProPotential: Would like to be drafted in the top four rounds, if possible.",,,,,,#N/A,,Ben Olsen-Iowa-2060
775,Quentin Turner,WR,18,31,53,0.465,0.450,0.496,0.661,0.175,0.509,0.738,0.708,0.369,South Carolina,,,,,,,,,#N/A,,Quentin Turner-South Carolina-2060
776,Judd Johnson,WR,18,31,54,0.557,0.273,0.563,0.682,0.016,0.471,0.697,0.874,0.464,Maryland,,,,,,,,,#N/A,,Judd Johnson-Maryland-2060
777,Maurice Pagan,WR,18,31,55,0.614,0.191,0.073,0.319,0.834,0.331,0.591,0.412,0.094,Wisconsin,,,,,,,,,#N/A,,Maurice Pagan-Wisconsin-2060
778,Tyler Walker,WR,18,31,53,0.894,0.858,0.763,0.069,0.048,0.383,0.876,0.783,0.639,Iowa,,,,,,,,,#N/A,,Tyler Walker-Iowa-2060
779,Jacob Dunn,K,18,41,61,0.859,0.635,0.706,0.011,0.778,0.312,0.908,0.219,0.113,Florida,,,Education: Wants to study abroad in Greece,,,,,,#N/A,,Jacob Dunn-Florida-2060
780,Nathan Finney,DL,18,28,54,0.743,0.674,0.263,0.805,0.247,0.352,0.049,0.791,0.306,Florida,,,,,,,,,#N/A,,Nathan Finney-Florida-2060
781,Jason Voeller,QB,18,30,57,0.918,0.082,0.716,0.409,0.591,0.822,0.763,0.276,0.045,Missouri,,,"Location: Has family in Indiana, and wants them to see one of his games.",,,,,,#N/A,,Jason Voeller-Missouri-2060
782,DeMarcus Johnson,QB,18,30,55,0.774,0.431,0.902,0.158,0.976,0.749,0.246,0.577,0.297,Texas,,,ProPotential: Has dreams of eventually becoming a first-round pick.,,,,,,#N/A,,DeMarcus Johnson-Texas-2060
783,Richard Huntley,QB,18,30,57,0.315,0.077,0.678,0.858,0.180,0.717,0.760,0.073,0.970,Delaware,,,Tradition: Wants to hear about your school's past star players,,,,,,#N/A,,Richard Huntley-Delaware-2060
784,Konner Reeves,DL,18,28,54,0.520,0.800,0.809,0.857,0.072,0.618,0.748,0.095,0.404,Missouri,,,,,,,,,#N/A,,Konner Reeves-Missouri-2060
785,A.J. Leasure,DL,18,28,53,0.603,0.468,0.167,0.779,0.768,0.944,0.915,0.422,0.258,Florida,,,Prestige: Wants to help increase a team's prestige,,,,,,#N/A,,A.J. Leasure-Florida-2060
786,Jameson Jones,LB,18,26,48,0.103,0.074,0.816,0.510,0.379,0.247,0.835,0.577,0.070,Texas,,,,,,,,,#N/A,,Jameson Jones-Texas-2060
787,Brett Greer,LB,18,26,45,0.004,0.462,0.677,0.154,0.655,0.895,0.731,0.966,0.823,Michigan,,,Campus: Wants to know food options near campus,,,,,,#N/A,,Brett Greer-Michigan-2060
788,Jamal Jones,LB,18,26,47,0.486,0.365,0.812,0.335,0.719,0.312,0.047,0.657,0.501,Texas,,,,,,,,,#N/A,,Jamal Jones-Texas-2060
789,Devante Dean,CB,18,32,53,0.615,0.773,0.774,0.001,0.498,0.868,0.945,0.752,0.048,Louisiana,,,Education: Wants to major in math,,,,,,#N/A,,Devante Dean-Louisiana-2060
790,Tyler Rufai,DL,18,28,51,0.583,0.548,0.595,0.184,0.556,0.076,0.395,0.589,0.434,Texas,,,,,,,,,#N/A,,Tyler Rufai-Texas-2060
791,Tramar Thompson,LB,18,26,46,0.310,0.164,0.823,0.970,0.951,0.885,0.195,0.116,0.880,Maryland,,,Coach: Wants to play for a coach with a personal connection to their school,,,,,,#N/A,,Tramar Thompson-Maryland-2060
792,Ben Cochran,LB,18,26,47,0.382,0.406,0.548,0.759,0.451,0.132,0.064,0.623,0.522,Ohio,,,,,,,,,#N/A,,Ben Cochran-Ohio-2060
793,Devin Boyle,LB,18,26,48,0.966,0.923,0.514,0.573,0.249,0.844,0.461,0.023,0.431,Ohio,,,Location: Wants to play as many games in his home state as possible.,,,,,,#N/A,,Devin Boyle-Ohio-2060
794,Tony Drake,CB,18,32,54,0.926,0.601,0.102,0.016,0.654,0.868,0.315,0.772,0.573,California,,,Location: Wants to play as many games in his home state as possible.,,,,,,#N/A,,Tony Drake-California-2060
795,Miki Coles,CB,18,32,55,0.841,0.985,0.276,0.860,0.196,0.594,0.133,0.164,0.217,Maryland,,,,,,,,,#N/A,,Miki Coles-Maryland-2060
796,Taurance Shorter,DL,18,28,52,0.665,0.951,0.783,0.373,0.464,0.371,0.656,0.997,0.668,Texas,,,Campus: Would prefer to attend a school with a cold climate,,,,,,#N/A,,Taurance Shorter-Texas-2060
797,Darron White,DL,18,28,53,0.041,0.515,0.690,0.066,0.671,0.125,0.705,0.823,0.335,Georgia,,,,,,,,,#N/A,,Darron White-Georgia-2060
798,Stephen Curtis,DL,18,28,55,0.275,0.295,0.373,0.197,0.933,0.448,0.895,0.562,0.089,Michigan,,,ProPotential: Is a fan of the 49ers,,,,,,#N/A,,Stephen Curtis-Michigan-2060
799,Duke Coleman,P,18,41,63,0.807,0.028,0.568,0.408,0.253,0.798,0.795,0.750,0.357,Alabama,,,,,,,,,#N/A,,Duke Coleman-Alabama-2060
800,Jon Drew,LB,18,26,45,0.613,0.156,0.837,0.601,0.573,0.489,0.887,0.413,0.654,Minnesota,,,,,,,,,#N/A,,Jon Drew-Minnesota-2060
801,Blair Conley,WR,18,30,51,0.063,0.266,0.192,0.671,0.440,0.619,0.860,0.635,0.944,North Carolina,,,Tradition: Wants to play in important rivalry games,,,,,,#N/A,,Blair Conley-North Carolina-2060
802,Billy Hatch,WR,18,30,55,0.147,0.956,0.829,0.041,0.913,0.572,0.413,0.865,0.438,Mississippi,,,,,,,,,#N/A,,Billy Hatch-Mississippi-2060
803,Demetrius Miles,WR,18,30,53,0.599,0.682,0.654,0.686,0.932,0.106,0.032,0.849,0.638,North Carolina,,,ProPotential: Is a fan of the Texans,,,,,,#N/A,,Demetrius Miles-North Carolina-2060
804,Jared Derry,CB,18,32,54,0.819,0.240,0.398,0.980,0.237,0.795,0.442,0.024,0.370,Texas,,,Coach: Wants to play for a successful coach.,,,,,,#N/A,,Jared Derry-Texas-2060
805,Khalid Mason,CB,18,32,55,0.656,0.878,0.669,0.468,0.075,0.433,0.846,0.983,0.400,Nevada,,,Campus: Wants to hear about sponsorship opportunities around campus,,,,,,#N/A,,Khalid Mason-Nevada-2060
806,Aaron Duggan,OL,18,27,50,0.315,0.825,0.493,0.843,0.820,0.813,0.544,0.775,0.069,Oklahoma,,,,,,,,,#N/A,,Aaron Duggan-Oklahoma-2060
807,Steven Neal,DL,18,28,52,0.401,0.702,0.938,0.651,0.050,0.726,0.721,0.627,0.321,Florida,,,Playing Time: Wants to be the starter by his sophomore year at the latest.,,,,,,#N/A,,Steven Neal-Florida-2060
808,Steven Terry,DL,18,28,51,0.709,0.070,0.926,0.048,0.588,0.859,0.484,0.225,0.680,Florida,,,Playing Time: Would prefer to play for a G5 school if it means being of greater significance to the team.,,,,,,#N/A,,Steven Terry-Florida-2060
809,Devin Printz,DL,18,28,55,0.112,0.020,0.030,0.368,0.378,0.393,0.394,0.142,0.905,Colorado,,,Tradition: Wants to play for a team with a long football history,,,,,,#N/A,,Devin Printz-Colorado-2060
810,Brent McCrory,DL,18,28,51,0.175,0.187,0.764,0.310,0.702,0.531,0.430,0.255,0.961,Montana,,,Tradition: Wants to play on primetime TV,,,,,,#N/A,,Brent McCrory-Montana-2060
811,Del Tucker,WR,18,30,51,0.178,0.752,0.238,0.655,0.462,0.029,0.519,0.060,0.088,Iowa,,,,,,,,,#N/A,,Del Tucker-Iowa-2060
812,Josh Deaton,WR,18,30,51,0.295,0.301,0.090,0.346,0.046,0.930,0.929,0.773,0.373,Kansas,,,Prestige: Has ambitions of winning a national championship game,,,,,,#N/A,,Josh Deaton-Kansas-2060
813,Richard Kimble,LB,18,26,47,0.597,0.479,0.258,0.583,0.950,0.307,0.305,0.599,0.132,Oklahoma,,,ProPotential: Is a fan of the Browns,,,,,,#N/A,,Richard Kimble-Oklahoma-2060
814,Kevin Frazier,LB,18,26,47,0.411,0.392,0.412,0.213,0.708,0.653,0.101,0.960,0.278,Pennsylvania,,,Campus: Would prefer to attend a school with a smaller student body population,,,,,,#N/A,,Kevin Frazier-Pennsylvania-2060
815,Corbin Stone,OL,18,27,49,0.467,0.327,0.340,0.158,0.815,0.396,0.996,0.799,0.835,North Carolina,,,Education: Wants to major in linguistics,,,,,,#N/A,,Corbin Stone-North Carolina-2060
816,Tariq Eaves,OL,18,27,51,0.697,0.578,0.585,0.474,0.785,0.779,0.848,0.687,0.258,Kansas,,,,,,,,,#N/A,,Tariq Eaves-Kansas-2060
817,Austin Dawkins,OL,18,27,50,0.255,0.635,0.672,0.611,0.998,0.208,0.586,0.502,0.711,California,,,"ProPotential: Would like to be drafted in the top four rounds, if possible.",,,,,,#N/A,,Austin Dawkins-California-2060
818,Khalil Norwood,TE,18,24,43,0.417,0.981,0.379,0.484,0.506,0.818,0.270,0.572,0.161,Texas,,,,,,,,,#N/A,,Khalil Norwood-Texas-2060
819,Antonio Wise,TE,18,24,43,0.952,0.923,0.600,0.391,0.985,0.547,0.024,0.804,0.424,Indiana,,,ProPotential: Is a fan of the Giants,,,,,,#N/A,,Antonio Wise-Indiana-2060
820,DeVaughn Austin,WR,18,30,53,0.103,0.396,0.828,0.925,0.782,0.151,0.692,0.221,0.263,Florida,Delaware,,Coach: Wants to be assured that his coach won't cut him.,,,,,,#N/A,,DeVaughn Austin-Florida-2060
821,Denzell Robbins,WR,18,30,55,0.889,0.363,0.370,0.226,0.486,0.063,0.343,0.600,0.513,Nevada,,,,,,,,,#N/A,,Denzell Robbins-Nevada-2060
822,Ray Boyer,WR,18,30,51,0.812,0.824,0.653,0.234,0.538,0.261,0.489,0.847,0.249,Florida,,,,,,,,,#N/A,,Ray Boyer-Florida-2060
823,Daniel Hill,WR,18,30,53,0.944,0.449,0.805,0.226,0.837,0.561,0.237,0.076,0.393,Utah,,,Location: Doesn't want to go outside his home region.,,,,,,#N/A,,Daniel Hill-Utah-2060
824,Mike Dickerson,WR,18,30,54,0.761,0.906,0.519,0.246,0.455,0.205,0.385,0.103,0.943,Arkansas,,,Tradition: Wants to hear about your school's unique traditions,,,,,,#N/A,,Mike Dickerson-Arkansas-2060
825,Vance Fitzpatrick,LB,18,26,48,0.641,0.098,0.832,0.658,0.521,0.464,0.104,0.766,0.341,New York,,,,,,,,,#N/A,,Vance Fitzpatrick-New York-2060
826,Chris Gordon,LB,18,26,44,0.564,0.010,0.942,0.829,0.824,0.754,0.527,0.835,0.387,Michigan,,,Playing Time: Would prefer to be redshirted to further develop and start on a better Team,,,,,,#N/A,,Chris Gordon-Michigan-2060
827,Joe Carter,LB,18,26,46,0.526,0.350,0.345,0.724,0.217,0.107,0.231,0.418,0.420,Texas,,,,,,,,,#N/A,,Joe Carter-Texas-2060
